1.0,0.12911105155944824,0.33019739389419556,3.0,2.0,0.5,0.6000000238418579,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.4179927706718445,0.0,0.0,0.0,4.0,0.0,2.0,1.0,4
3.0,0.7187928557395935,0.10993777960538864,0.0,0.0,1.0,1.0,0.0,0.0,0.4562292695045471,1.0,3.0,1.0,0.0,0.32568132877349854,0.7217574715614319,0.0,0.0,4.0,269.0,2.0,1.0,6
3.0,0.39610952138900757,0.10989906638860703,4.0,2.0,0.20000000298023224,0.5,0.0,0.0,0.7713394165039062,0.505717396736145,3.0,0.0,0.0,0.8991280198097229,1.0,315.0,0.0,1.0,90.0,3.0,3.0,3
1.0,0.22463643550872803,0.2770044207572937,0.0,0.0,1.0,1.0,0.0,0.0,0.5765780210494995,0.5394578576087952,2.0,0.0,1.0,0.7026920914649963,0.0,0.0,0.0,1.0,315.0,0.0,2.0,2
4.0,0.9921979308128357,0.0646999403834343,0.0,0.0,1.0,1.0,0.0,0.0,0.9848413467407227,1.0,2.0,1.0,2.0,0.21363379061222076,0.5,0.0,0.0,18.0,0.0,3.0,3.0,4
3.0,0.7489454746246338,0.10016974061727524,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.07440200448036194,0.5,0.0,0.10000000149011612,2.0,0.0,2.0,3.0,5
4.0,0.9932997822761536,0.038101036101579666,2.0,2.0,0.20000000298023224,0.20000000298023224,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2670024037361145,1.0,0.0,0.0,2.0,315.0,1.0,4.0,7
3.0,0.9313417673110962,0.08595585078001022,3.0,2.0,0.5,0.6000000238418579,0.0,0.0,0.9967721700668335,0.5902242660522461,2.0,0.0,2.0,0.6935158967971802,1.0,9.0,0.0,10.0,0.0,2.0,1.0,2
3.0,0.19668817520141602,0.09938089549541473,0.0,0.0,1.0,1.0,0.0,0.0,0.9430010318756104,1.0,0.0,1.0,1.0,0.0745605006814003,0.008194923400878906,199.0,0.0,1.0,0.0,1.0,3.0,2
1.0,0.716903030872345,0.46618813276290894,0.0,0.0,1.0,1.0,0.0,0.0,0.7039212584495544,0.499129056930542,2.0,1.0,2.0,0.20363228023052216,0.5,180.0,0.0,10.0,0.0,3.0,3.0,5
1.0,0.7410464286804199,0.4626805782318115,3.0,0.0,1.0,0.20000000298023224,0.0,0.0,0.49473464488983154,1.0,3.0,1.0,1.0,0.8481287956237793,0.5,90.0,0.10000000149011612,3.0,0.0,0.0,3.0,3
0.0,0.8595205545425415,0.0,4.0,0.0,1.0,0.30000001192092896,0.0,0.0,0.47984957695007324,0.5288195610046387,2.0,0.0,0.0,0.13595421612262726,0.5,0.0,0.10000000149011612,10.0,180.0,2.0,3.0,7
1.0,0.7014749050140381,0.2675992548465729,2.0,0.0,1.0,0.20000000298023224,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.697094202041626,1.0,180.0,0.0,1.0,0.0,3.0,3.0,3
4.0,0.09099817276000977,0.07462168484926224,4.0,0.0,1.0,0.5,0.0,0.0,0.9967024326324463,1.0,0.0,1.0,1.0,0.9246731996536255,1.0,270.0,0.0,4.0,180.0,3.0,0.0,1
1.0,0.2518389821052551,0.3173505663871765,4.0,0.0,1.0,0.30000001192092896,0.0,0.0,0.4900023341178894,0.43465667963027954,2.0,1.0,2.0,0.05509059131145477,0.5,180.0,0.0,1.0,0.0,2.0,1.0,2
