0.5545803904533386,1.0,0.5,0.0,2.0,0.30000001192092896,0.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.3883165419101715,1.0,180.0,0.0,3.0,0.0,2.0,0.0,135.0,1.0,3
0.6283939480781555,3.0,0.4420984983444214,4.0,2.0,0.20000000298023224,0.20000000298023224,7.0,0.0,0.9248185157775879,0.661618709564209,1.0,1.0,1.0,1.0,0.3605075180530548,0.5,0.0,0.10391491651535034,1.0,180.0,0.0,1.0,0.0,0.0,2
0.6850412487983704,5.0,0.1640731543302536,0.0,0.0,0.30000001192092896,0.20000000298023224,1.0,0.0,0.4304346740245819,0.46816402673721313,1.0,1.0,3.0,0.0,0.6935827732086182,0.5,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,2
0.7743111848831177,2.0,0.308571994304657,0.0,2.0,0.20000000298023224,0.30000001192092896,6.0,0.0,0.9910115003585815,0.71049565076828,2.0,1.0,1.0,0.0,0.9845515489578247,0.7060382962226868,270.0,0.0,1.0,0.0,2.0,1.0,6.0,1.0,1
0.12423604726791382,1.0,0.48939594626426697,7.0,1.0,0.5,0.20000000298023224,0.0,0.0,0.5150174498558044,0.6100770235061646,1.0,0.0,6.0,0.0,0.15783071517944336,1.0,180.0,0.0,17.0,0.0,1.0,0.0,0.0,1.0,4
0.32398366928100586,3.0,0.1616065800189972,3.0,0.0,0.5,0.30000001192092896,7.0,0.0,0.48966842889785767,1.0,2.0,0.0,6.0,2.0,0.594651997089386,0.0,328.0,0.30000001192092896,4.0,180.0,2.0,1.0,0.0,1.0,5
0.39186710119247437,7.0,0.12979352474212646,2.0,0.0,0.30000001192092896,0.20000000298023224,5.0,0.0,0.8070734739303589,0.7563855648040771,0.0,1.0,2.0,0.0,0.2538144290447235,0.0,350.0,0.0,8.0,0.0,2.0,1.0,198.0,0.0,4
0.22995930910110474,2.0,0.4708293378353119,3.0,2.0,0.30000001192092896,0.20000000298023224,1.0,0.0,0.9570133686065674,0.9568994045257568,2.0,1.0,0.0,2.0,0.3822888731956482,1.0,180.0,0.0,4.0,0.0,1.0,0.0,135.0,1.0,3
0.855372428894043,2.0,0.5,0.0,0.0,0.6000000238418579,0.30000001192092896,5.0,0.0,1.0,0.6269921064376831,1.0,0.0,1.0,2.0,0.39518532156944275,0.47587573528289795,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3
0.51207435131073,7.0,0.2536633312702179,0.0,0.0,0.30000001192092896,0.6000000238418579,8.0,0.0,0.5992141366004944,1.0,2.0,0.0,4.0,2.0,0.19048567116260529,0.5,90.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,4
