0.8323595523834229,4.0,0.3953227698802948,0.0,1.0,0.20000000298023224,0.5,0.0,0.0,0.9972045421600342,1.0,1.0,1.0,4.0,0.0,0.35156622529029846,1.0,135.0,0.0,12.0,0.0,1.0,0.0,90.0,3
0.35122430324554443,3.0,0.28541430830955505,0.0,1.0,0.5,0.30000001192092896,0.0,0.0,1.0,0.49652960896492004,0.0,1.0,3.0,2.0,0.18258219957351685,0.30547428131103516,180.0,0.0,1.0,319.0,0.0,1.0,0.0,4
0.5563933849334717,4.0,0.09244637936353683,8.0,2.0,0.20000000298023224,0.5,0.0,0.0,1.0,0.4603736996650696,0.0,0.0,1.0,2.0,0.49416443705558777,0.0,0.0,0.0,2.0,45.0,1.0,1.0,0.0,7
0.14227735996246338,6.0,0.04236132651567459,0.0,0.0,0.5,0.20000000298023224,0.0,0.0,0.8049280643463135,1.0,1.0,1.0,4.0,2.0,0.4918728470802307,0.0,90.0,0.0,16.0,0.0,1.0,1.0,0.0,5
0.945490837097168,2.0,0.21492481231689453,0.0,2.0,0.20000000298023224,0.20000000298023224,0.0,0.0,1.0,0.9140958786010742,1.0,0.0,0.0,2.0,0.7953861951828003,0.47470396757125854,0.0,0.0,1.0,90.0,0.0,0.0,0.0,8
0.6121163368225098,1.0,0.1652064025402069,5.0,2.0,0.6000000238418579,0.20000000298023224,0.0,0.0,0.4867364168167114,1.0,1.0,1.0,1.0,0.0,0.40240317583084106,0.5,0.0,0.30000001192092896,6.0,0.0,1.0,1.0,0.0,6
0.7709463238716125,2.0,0.4926573932170868,0.0,1.0,0.30000001192092896,0.30000001192092896,0.0,0.0,1.0,1.0,3.0,0.0,4.0,0.0,0.10112199187278748,0.5,0.0,0.30000001192092896,4.0,0.0,0.0,1.0,0.0,7
0.6293730735778809,2.0,0.4560621976852417,0.0,1.0,0.30000001192092896,0.6000000238418579,0.0,0.0,0.6717140078544617,1.0,2.0,0.0,2.0,0.0,0.6864207983016968,0.8648257255554199,0.0,0.0,4.0,0.0,1.0,0.0,0.0,5
0.389964759349823,2.0,0.2291567027568817,4.0,2.0,0.20000000298023224,0.5,0.0,0.0,0.7395539879798889,1.0,2.0,0.0,4.0,2.0,0.2464410662651062,1.0,95.0,0.0,1.0,0.0,1.0,0.0,307.0,6
0.9860868453979492,3.0,0.12278205156326294,0.0,0.0,0.20000000298023224,0.20000000298023224,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0.06941243261098862,0.5,315.0,0.0,3.0,0.0,1.0,1.0,0.0,4
0.7904223203659058,3.0,0.20544402301311493,4.0,2.0,0.20000000298023224,0.6000000238418579,0.0,0.0,0.6399462819099426,1.0,0.0,0.0,2.0,2.0,0.17407824099063873,0.031709134578704834,0.0,0.30000001192092896,18.0,135.0,1.0,1.0,0.0,7
0.03499120473861694,4.0,0.5,6.0,2.0,0.20000000298023224,0.5,0.0,0.0,0.8676165342330933,1.0,1.0,1.0,4.0,0.0,0.3023773431777954,1.0,315.0,0.0,1.0,0.0,1.0,1.0,278.0,3
0.44634175300598145,4.0,0.13518452644348145,4.0,1.0,0.30000001192092896,0.20000000298023224,0.0,0.0,0.9243355989456177,1.0,2.0,1.0,1.0,0.0,0.9160887598991394,0.6219525933265686,0.0,0.0,1.0,225.0,1.0,0.0,0.0,8
0.3013727068901062,2.0,0.2814970314502716,4.0,1.0,0.20000000298023224,0.20000000298023224,0.0,0.0,0.4363507330417633,1.0,1.0,1.0,2.0,2.0,0.5490471124649048,0.0,180.0,0.0,3.0,270.0,0.0,1.0,0.0,4
0.9454782605171204,3.0,0.42628970742225647,0.0,0.0,0.30000001192092896,0.5,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.383597195148468,0.5,180.0,0.0,5.0,0.0,0.0,0.0,0.0,7
0.3313049077987671,1.0,0.4327467978000641,0.0,2.0,0.30000001192092896,0.30000001192092896,0.0,0.0,0.4105624854564667,1.0,2.0,0.0,3.0,1.0,0.5165570378303528,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3
0.03729355335235596,7.0,0.22221069037914276,5.0,2.0,0.6000000238418579,0.30000001192092896,0.0,0.0,0.6867092847824097,1.0,0.0,0.0,2.0,2.0,0.5858877301216125,0.3020206689834595,0.0,0.0,4.0,180.0,0.0,0.0,0.0,8
0.8782560229301453,2.0,0.31124088168144226,9.0,1.0,0.6000000238418579,0.20000000298023224,0.0,0.0,0.7163383960723877,0.951083779335022,2.0,1.0,3.0,1.0,0.7542721629142761,1.0,45.0,0.10000000149011612,1.0,0.0,0.0,0.0,0.0,2
0.8223842978477478,1.0,0.28545060753822327,0.0,2.0,0.6000000238418579,0.20000000298023224,0.0,0.0,0.7105094194412231,0.6871339082717896,0.0,0.0,0.0,2.0,0.7209585905075073,0.0,0.0,0.10000000149011612,1.0,37.0,0.0,1.0,0.0,9
0.8031507134437561,3.0,0.10626579076051712,0.0,1.0,0.30000001192092896,0.20000000298023224,0.0,0.0,0.7283123135566711,1.0,3.0,1.0,3.0,1.0,0.07368598878383636,0.5,0.0,0.0,16.0,180.0,0.0,0.0,0.0,4
0.9838196039199829,3.0,0.4390132427215576,0.0,0.0,0.6000000238418579,0.20000000298023224,0.0,0.0,1.0,0.8073784112930298,1.0,1.0,0.0,0.0,0.23724186420440674,0.0,0.0,0.0,4.0,144.0,0.0,0.0,0.0,3
0.4618908166885376,3.0,0.2193889170885086,2.0,0.0,0.20000000298023224,0.30000001192092896,0.0,0.0,0.6190125346183777,0.972714900970459,2.0,0.0,2.0,0.0,0.7555359601974487,1.0,0.0,0.4000000059604645,1.0,315.0,1.0,0.0,0.0,7
0.31364816427230835,3.0,0.2973945736885071,0.0,1.0,0.5,0.20000000298023224,0.0,0.0,0.618245542049408,0.7024160623550415,1.0,0.0,4.0,2.0,0.9206218719482422,0.5,182.0,0.0,3.0,0.0,1.0,1.0,0.0,4
0.3961756229400635,6.0,0.2798127233982086,0.0,0.0,0.6000000238418579,0.30000001192092896,0.0,0.0,0.6923923492431641,0.4824449419975281,2.0,0.0,1.0,1.0,0.611701488494873,1.0,0.0,0.20000000298023224,4.0,135.0,1.0,0.0,303.0,5
0.7018433809280396,4.0,0.4512753486633301,8.0,1.0,0.30000001192092896,0.5,0.0,0.0,0.7493056058883667,0.5507739782333374,1.0,0.0,2.0,1.0,0.8774875402450562,0.5,180.0,0.0,4.0,320.0,0.0,1.0,135.0,8
0.571833610534668,3.0,0.44927850365638733,2.0,2.0,0.30000001192092896,0.30000001192092896,0.0,0.0,0.9181331396102905,1.0,0.0,0.0,2.0,1.0,0.8975296020507812,1.0,0.0,0.0,1.0,0.0,1.0,1.0,258.0,5
0.5868581533432007,3.0,0.013903680257499218,0.0,0.0,0.30000001192092896,0.30000001192092896,0.0,0.0,0.7064204216003418,0.6430999636650085,1.0,0.0,0.0,0.0,0.3193873167037964,1.0,180.0,0.10000000149011612,9.0,0.0,1.0,0.0,135.0,9
0.27113574743270874,5.0,0.23107880353927612,0.0,0.0,0.20000000298023224,0.20000000298023224,0.0,0.0,0.8715165853500366,0.5328755378723145,2.0,1.0,1.0,0.0,0.25703033804893494,0.0,90.0,0.0,2.0,0.0,0.0,0.0,135.0,3
